[321.68787  344.13562  -13.814912],[322.71844  350.31906   -9.497752],[322.71844  355.47192   -7.770888],[322.71844 365.77765  -8.63432],[313.4433  342.07446 -12.95148],[306.2293  344.13562  -8.63432],[302.10703   346.19678    -4.3171597],[296.95416  350.31906    5.180592],[301.07645  350.31906    3.453728],[307.2599    349.28848    -2.5902958],[311.38217  349.28848   -5.180592],[316.53503  349.28848   -7.770888],[314.47388  364.74707   -6.907456],[316.53503  355.47192   -6.044024],[306.2293    352.3802     -1.7268639],[302.10703   357.53308    -1.7268639],[304.16815   351.34964     1.7268641],[299.0153   353.41077    2.590296],[310.3516    354.44135    -4.3171597],[307.2599    361.65533    -4.3171597],[299.0153     347.22736      0.86343205],[304.16815    349.28848      0.86343205],[329.93246  343.10504  -13.814912],[339.2076   345.1662   -11.224616],[344.36047  347.22736   -7.770888],[351.57446    351.34964      0.86343205],[3.4745221e+02 3.5031906e+02 5.9604645e-08],[339.2076   349.28848   -5.180592],[335.08533  349.28848   -7.770888],[328.9019  350.31906  -8.63432],[330.96304 364.74707  -8.63432],[328.9019   355.47192   -7.770888],[340.2382    353.41077    -4.3171597],[344.36047   357.53308    -4.3171597],[344.36047   352.3802     -1.7268639],[348.48276    354.44135     -0.86343193],[335.08533  354.44135   -6.044024],[338.17703  362.6859    -6.907456],[348.48276  348.25793   -3.453728],[344.36047   349.28848    -2.5902958]
[323.37427  341.93442  -13.814912],[323.37427  348.56757   -9.497752],[323.37427  354.09515   -7.770888],[323.37427  364.04486   -9.497752],[314.5301  340.8289  -12.95148],[306.7914   343.03995   -9.497752],[302.36932  345.25098   -5.180592],[296.8417   349.6731     3.453728],[301.2638    348.56757     1.7268641],[307.89694  347.46204   -3.453728],[312.31903  348.56757   -6.044024],[317.84665 348.56757  -8.63432],[314.5301  362.93933  -8.63432],[316.74112  352.98965   -6.907456],[306.7914    351.88412    -2.5902958],[303.47485  356.3062    -3.453728],[3.0458038e+02 3.5077863e+02 5.9604645e-08],[299.05276    352.98965      0.86343205],[311.2135   352.98965   -5.180592],[307.89694  360.72827   -6.044024],[299.05276    346.3565      -0.86343193],[304.58038    347.46204     -0.86343193],[331.1129   341.93442  -13.814912],[339.9571   344.14545  -11.224616],[345.48468  346.3565    -7.770888],[352.11786    350.77863      0.86343205],[348.80127    349.6731      -0.86343193],[339.9571   348.56757   -5.180592],[335.53503  348.56757   -7.770888],[330.0074   348.56757   -9.497752],[331.1129   362.93933   -9.497752],[330.0074   354.09515   -7.770888],[341.06262   351.88412    -4.3171597],[345.48468  356.3062    -5.180592],[344.37918   351.88412    -2.5902958],[348.80127   354.09515    -1.7268639],[336.64053  352.98965   -6.044024],[338.8516   360.72827   -7.770888],[349.9068   347.46204   -3.453728],[344.37918   348.56757    -2.5902958]
[324.65732  341.04388  -14.678344],[324.65732  348.25793  -10.361184],[324.65732 353.41077  -8.63432],[325.68787  362.6859   -10.361184],[316.41272  340.01334  -13.814912],[309.19873  343.10504  -10.361184],[304.04587  345.1662    -6.044024],[299.92358  349.28848    2.590296],[303.0153     348.25793      0.86343205],[309.19873   347.22736    -4.3171597],[314.3516   347.22736   -6.907456],[319.50446  348.25793   -9.497752],[317.4433   361.65533   -9.497752],[318.47388  352.3802    -7.770888],[309.19873  351.34964   -3.453728],[305.07645   355.47192    -4.3171597],[306.10703    350.31906     -0.86343193],[3.0198474e+02 3.5238019e+02 5.9604645e-08],[313.321    351.34964   -6.044024],[310.2293   359.59418   -6.907456],[300.95416   346.19678    -1.7268639],[306.10703   347.22736    -1.7268639],[332.9019   340.01334  -13.814912],[341.14645  342.07446  -11.224616],[346.29932  344.13562   -7.770888],[352.48276    348.25793      0.86343205],[349.39105    348.25793     -0.86343193],[341.14645  347.22736   -5.180592],[337.02417  347.22736   -7.770888],[330.84076  348.25793   -9.497752],[333.93246  361.65533  -10.361184],[331.87134 352.3802   -8.63432],[342.17703   351.34964    -4.3171597],[346.29932  355.47192   -5.180592],[345.26874   350.31906    -2.5902958],[349.39105   351.34964    -1.7268639],[338.05475  351.34964   -6.907456],[341.14645  359.59418   -7.770888],[350.42163  346.19678   -3.453728],[345.26874   347.22736    -2.5902958]
[323.62674  340.13562  -14.678344],[323.62674  347.34964  -10.361184],[323.62674  351.47192   -9.497752],[323.62674  360.74707  -11.224616],[315.38217  339.10504  -13.814912],[307.13757  341.1662   -10.361184],[303.0153   343.22736   -6.044024],[297.86243  347.34964    2.590296],[300.95416    347.34964      0.86343205],[308.16815  346.31906   -5.180592],[312.29044  346.31906   -7.770888],[317.4433   346.31906   -9.497752],[315.38217  359.7165   -10.361184],[317.4433  350.44135  -8.63432],[307.13757   349.41077    -4.3171597],[303.0153   353.53308   -5.180592],[305.07645    348.3802      -0.86343193],[299.92358    350.44135     -0.86343193],[311.2599   349.41077   -6.044024],[308.16815  357.65533   -7.770888],[299.92358   345.28848    -1.7268639],[305.07645   346.31906    -1.7268639],[330.84076  339.10504  -14.678344],[339.08533  341.1662   -12.088048],[344.2382  344.25793  -8.63432],[3.5042163e+02 3.4838019e+02 5.9604645e-08],[347.3299    347.34964    -1.7268639],[339.08533  346.31906   -6.044024],[334.96304 346.31906  -8.63432],[329.81018  347.34964  -10.361184],[330.84076  359.7165   -10.361184],[329.81018  351.47192   -9.497752],[340.1159   349.41077   -5.180592],[344.2382   354.56366   -6.044024],[344.2382   349.41077   -3.453728],[348.36047   351.47192    -2.5902958],[335.9936   350.44135   -7.770888],[338.05475 357.65533  -8.63432],[348.36047   346.31906    -4.3171597],[343.2076   346.31906   -3.453728]
[323.41174  339.5074   -14.678344],[322.83087  345.7658   -10.361184],[323.20563  350.91864   -9.497752],[322.92456  361.29932  -10.361184],[315.01727  338.04587  -13.814912],[307.95316  340.63165  -10.361184],[303.98077  342.9926    -6.907456],[299.12772   347.4897      1.7268641],[3.0221942e+02 3.4726483e+02 5.9604645e-08],[308.3279   345.78455   -5.180592],[312.4502   345.48474   -7.770888],[317.60306  345.11      -9.497752],[315.56067  359.76282   -9.497752],[316.94724 350.3378   -8.63432],[307.5222    348.9512     -4.3171597],[303.6997   353.3733    -5.180592],[305.3861    348.07056    -1.7268639],[300.38315    350.50644     -0.86343193],[311.71942  349.68198   -6.907456],[309.15237  357.12085   -7.770888],[299.93344   344.323      -2.5902958],[305.2362    346.0094     -1.7268639],[330.55078  337.95218  -14.678344],[339.02023  340.4443   -12.088048],[343.36737  343.2362    -7.770888],[3.4992554e+02 3.4793939e+02 5.9604645e-08],[346.75888   347.13367    -1.7268639],[339.395    345.59717   -6.044024],[334.24213 345.97192  -8.63432],[329.08926  346.34668  -10.361184],[331.09418  359.66913  -10.361184],[329.38907 350.46893  -8.63432],[340.72534  349.6445    -5.180592],[344.11688  353.54193   -6.044024],[343.74213  348.3891    -3.453728],[348.01428   350.1504     -2.5902958],[335.5725   350.01926   -7.770888],[338.1583  357.08334  -8.63432],[347.63956   344.99756    -4.3171597],[342.56165  346.4029    -3.453728]
[322.45612  340.6129   -14.678344],[322.98077  347.82693  -10.361184],[322.25     352.02417   -9.497752],[322.92456  361.29932  -10.361184],[315.16718  340.107    -13.814912],[308.0281   341.66223  -10.361184],[303.02515  344.09814   -6.044024],[299.20267   348.52026     1.7268641],[3.0229437e+02 3.4829541e+02 5.9604645e-08],[308.40286  346.81512   -5.180592],[312.6001   347.5459    -7.770888],[316.72238  347.2461    -9.497752],[314.60504  360.86835   -9.497752],[317.0222  351.36835  -8.63432],[307.59714   349.98178    -4.3171597],[303.77466  354.40387   -5.180592],[305.46106   349.1011     -1.7268639],[300.4581     351.53702     -0.86343193],[311.79437  350.71255   -6.044024],[308.19675  358.22638   -7.770888],[300.08334   346.38416    -1.7268639],[305.31116   347.03998    -1.7268639],[329.6701   340.08826  -13.814912],[338.13956  342.58038  -12.088048],[342.41174 344.34174  -8.63432],[348.9699     349.0449      -0.86343193],[345.80325   348.2392     -1.7268639],[338.5143   347.73328   -6.044024],[333.2865  347.07745  -8.63432],[328.13364  347.45218  -10.361184],[330.13855  360.77466  -10.361184],[328.43344 351.57446  -8.63432],[338.73917  350.82495   -6.044024],[343.16125  354.64746   -6.044024],[342.7865   349.4946    -3.453728],[346.10303  352.36145   -3.453728],[334.61688  351.12476   -7.770888],[337.20267 358.18887  -8.63432],[346.68393   346.1031     -4.3171597],[341.60602  347.50842   -3.453728]
[319.713    340.96942  -14.678344],[319.713    347.49017  -10.361184],[319.713   354.01086  -8.63432],[319.713    363.79193   -9.497752],[312.10553 339.88266 -12.95148],[305.58484  342.0562   -10.361184],[301.23767  344.2298    -6.044024],[296.89053  348.57697    2.590296],[300.1509     348.57697      0.86343205],[306.6716    346.40338    -4.3171597],[309.93198  347.49017   -6.907456],[314.2791   347.49017   -9.497752],[312.10553 362.70514  -8.63432],[314.2791   352.92407   -7.770888],[305.58484  350.75052   -3.453728],[301.23767   355.09766    -4.3171597],[303.41125    349.66373     -0.86343193],[297.97733    351.8373      -0.86343193],[308.84518  351.8373    -6.044024],[305.58484  359.44476   -6.044024],[297.97733   346.40338    -1.7268639],[303.41125   347.49017    -1.7268639],[327.32053  339.88266  -13.814912],[334.92804  343.143    -12.088048],[339.27515 346.40338  -8.63432],[345.7959     350.75052     -0.86343193],[342.53552   350.75052    -2.5902958],[334.92804  348.57697   -6.907456],[330.58087 348.57697  -8.63432],[325.14697  347.49017  -10.361184],[327.32053  363.79193   -9.497752],[326.23373 354.01086  -8.63432],[336.01483  352.92407   -5.180592],[340.36194  357.27124   -6.044024],[339.27515  351.8373    -3.453728],[343.6223   354.01086   -3.453728],[331.66766  352.92407   -6.907456],[333.84125 360.53156  -8.63432],[343.6223   348.57697   -5.180592],[339.27515   348.57697    -4.3171597]
[318.2791   342.7959   -14.678344],[319.3659   349.3166   -10.361184],[318.2791  355.8373   -8.63432],[318.2791   365.61835   -9.497752],[310.6716  341.7091  -12.95148],[303.06412  343.88266   -9.497752],[299.80377  346.0562    -6.044024],[295.4566   351.49017    2.590296],[298.71698    350.40338      0.86343205],[305.23767   349.3166     -4.3171597],[308.49805  349.3166    -6.907456],[313.93198  349.3166    -9.497752],[310.6716  364.53156  -8.63432],[312.84518  354.75052   -7.770888],[304.1509   352.57697   -3.453728],[299.80377   358.01086    -4.3171597],[301.97733    352.57697     -0.86343193],[2.9654340e+02 3.5366373e+02 5.9604645e-08],[307.41125  353.66373   -6.044024],[304.1509   362.35803   -6.907456],[296.5434    348.2298     -1.7268639],[301.97733   349.3166     -1.7268639],[325.8866   341.7091   -14.678344],[334.58087  344.96942  -12.088048],[340.01483 347.143    -8.63432],[346.53552   352.57697    -1.7268639],[342.18835   351.49017    -2.5902958],[334.58087  350.40338   -6.907456],[330.23373 349.3166   -8.63432],[324.7998   349.3166   -10.361184],[326.9734   365.61835  -10.361184],[324.7998  354.75052  -8.63432],[335.66766  353.66373   -6.044024],[340.01483  358.01086   -6.907456],[338.92804  353.66373   -3.453728],[343.27515  355.8373    -3.453728],[331.32053  354.75052   -7.770888],[333.4941  362.35803  -8.63432],[343.27515  349.3166    -5.180592],[338.92804   350.40338    -4.3171597]
[318.76627  346.16864  -13.814912],[318.76627  353.25146   -9.497752],[318.76627 356.287    -8.63432],[318.76627  366.40533   -9.497752],[310.6716  345.1568  -12.95148],[303.58875  347.18048   -9.497752],[299.54144  348.19232   -5.180592],[295.49408 352.23965   4.31716],[298.5296   352.23965    2.590296],[305.61243  351.22784   -3.453728],[308.64795  352.23965   -6.044024],[313.7071  352.23965  -8.63432],[310.6716  365.3935   -8.63432],[312.69528  356.287     -7.770888],[303.58875   354.2633     -2.5902958],[300.55325  358.31067   -3.453728],[3.0156509e+02 3.5325146e+02 5.9604645e-08],[297.51776    355.27515      0.86343205],[307.6361   355.27515   -5.180592],[304.6006   362.358     -6.044024],[2.9650592e+02 3.5021600e+02 5.9604645e-08],[3.0257693e+02 3.5122784e+02 5.9604645e-08],[325.84912  345.1568   -13.814912],[334.95563  348.19232  -12.088048],[339.00296 350.216    -8.63432],[346.08582    354.2633      -0.86343193],[343.0503    353.25146    -1.7268639],[334.95563  352.23965   -6.044024],[329.89645  353.25146   -7.770888],[324.83728  353.25146   -9.497752],[326.86096  365.3935    -9.497752],[324.83728 356.287    -8.63432],[335.96747  355.27515   -5.180592],[340.01477  359.32248   -6.044024],[339.00296  355.27515   -3.453728],[343.0503    357.29883    -2.5902958],[330.9083   356.287     -6.907456],[333.9438  363.3698   -8.63432],[344.06213   352.23965    -4.3171597],[339.00296  353.25146   -3.453728]
[319.7781   348.1568   -14.678344],[319.7781   355.23965   -9.497752],[319.7781  359.287    -8.63432],[319.7781   369.40533   -9.497752],[311.68344 347.14496 -12.95148],[304.6006   349.16864   -9.497752],[300.55325  351.19232   -5.180592],[296.50592  355.23965    3.453728],[299.54144   354.22784     1.7268641],[305.61243  354.22784   -3.453728],[309.65976  354.22784   -6.044024],[314.71893 354.22784  -8.63432],[311.68344 368.3935   -8.63432],[313.7071   358.27515   -7.770888],[304.6006    356.25146    -2.5902958],[300.55325  361.31067   -3.453728],[3.0257693e+02 3.5523965e+02 5.9604645e-08],[297.51776    357.2633       0.86343205],[308.64795  357.2633    -5.180592],[305.61243  365.358     -6.044024],[297.51776    352.20416     -0.86343193],[303.58875    353.216       -0.86343193],[326.86096  347.14496  -13.814912],[335.96747  349.16864  -12.088048],[340.01477 352.20416  -8.63432],[3.4709766e+02 3.5625146e+02 5.9604645e-08],[344.06213   355.23965    -1.7268639],[335.96747  355.23965   -6.044024],[330.9083   355.23965   -7.770888],[325.84912  355.23965   -9.497752],[327.8728   368.3935    -9.497752],[325.84912 358.27515  -8.63432],[336.9793   357.2633    -5.180592],[341.0266   362.32248   -6.044024],[340.01477  357.2633    -3.453728],[344.06213   359.287      -2.5902958],[331.92014  358.27515   -6.907456],[334.95563  366.3698    -7.770888],[345.07397   354.22784    -4.3171597],[340.01477  355.23965   -3.453728]
[318.2791   349.0562   -13.814912],[318.2791   355.57697   -9.497752],[318.2791  361.01086  -8.63432],[318.2791   370.79193   -9.497752],[310.6716  347.96942 -12.95148],[303.06412  350.143     -9.497752],[299.80377  352.3166    -6.044024],[295.4566   356.66373    2.590296],[298.71698    356.66373      0.86343205],[305.23767   354.49017    -4.3171597],[308.49805  355.57697   -6.907456],[313.93198 355.57697  -8.63432],[310.6716  369.70514  -8.63432],[312.84518  359.92407   -7.770888],[304.1509   357.75052   -3.453728],[299.80377   363.18445    -4.3171597],[301.97733    357.75052     -0.86343193],[2.9654340e+02 3.5992407e+02 5.9604645e-08],[307.41125  358.8373    -5.180592],[304.1509   367.53156   -6.044024],[296.5434    354.49017    -1.7268639],[301.97733   355.57697    -1.7268639],[325.8866   347.96942  -13.814912],[334.58087  350.143    -11.224616],[338.92804  353.40338   -7.770888],[345.44873    357.75052     -0.86343193],[342.18835   356.66373    -1.7268639],[334.58087  355.57697   -6.044024],[330.23373  355.57697   -7.770888],[324.7998   355.57697   -9.497752],[326.9734   369.70514   -9.497752],[324.7998  359.92407  -8.63432],[335.66766  358.8373    -5.180592],[338.92804  363.18445   -6.044024],[338.92804  358.8373    -3.453728],[343.27515   361.01086    -2.5902958],[330.23373  359.92407   -6.907456],[333.4941   367.53156   -7.770888],[343.27515   355.57697    -4.3171597],[337.84125  355.57697   -3.453728]
[317.75446 351.19232 -12.95148],[318.76627 357.2633   -8.63432],[317.75446  361.31067   -6.907456],[317.75446  370.41718   -7.770888],[310.6716   349.16864  -12.088048],[303.58875  351.19232   -7.770888],[299.54144  353.216     -3.453728],[295.49408  356.25146    6.044024],[298.5296   356.25146    3.453728],[304.6006    356.25146    -1.7268639],[308.64795  356.25146   -5.180592],[312.69528  356.25146   -6.907456],[310.6716   369.40533   -6.907456],[312.69528  360.29883   -6.044024],[303.58875    358.27515     -0.86343193],[299.54144   362.32248    -1.7268639],[301.5651    357.2633      1.7268641],[296.50592  359.287      2.590296],[307.6361   359.287     -3.453728],[304.6006    366.3698     -4.3171597],[296.50592    354.22784      0.86343205],[301.5651     355.23965      0.86343205],[325.84912  350.18048  -13.814912],[333.9438   352.20416  -11.224616],[339.00296  354.22784   -7.770888],[3.4608582e+02 3.5827515e+02 5.9604645e-08],[343.0503     357.2633      -0.86343193],[334.95563  357.2633    -5.180592],[329.89645  357.2633    -6.907456],[324.83728 357.2633   -8.63432],[325.84912  370.41718   -7.770888],[324.83728  360.29883   -7.770888],[335.96747   359.287      -4.3171597],[340.01477  363.33432   -5.180592],[339.00296   359.287      -2.5902958],[343.0503    361.31067    -1.7268639],[330.9083   360.29883   -6.044024],[333.9438   367.38165   -6.907456],[344.06213  356.25146   -3.453728],[339.00296   357.2633     -2.5902958]
[317.05228 350.50787 -12.95148],[317.50198 357.02863  -8.63432],[317.87674  362.46252   -6.907456],[317.4645   372.31854   -7.770888],[310.4566   349.87082  -12.088048],[302.92407 351.48224  -8.63432],[298.65186   352.86884    -4.3171597],[294.5296  356.42902   4.31716],[297.8649   357.29095    2.590296],[303.22388   355.8294     -2.5902958],[307.64597  356.6164    -5.180592],[311.9931   356.3166    -7.770888],[309.7071   370.66962   -6.907456],[312.36786  361.75052   -6.044024],[302.36194   359.16473    -1.7268639],[299.40137   363.7367     -2.5902958],[300.1134     358.22784      0.86343205],[295.84122   359.61444     1.7268641],[306.78403   359.9517     -4.3171597],[302.96155   367.859      -4.3171597],[2.9546649e+02 3.5418048e+02 5.9604645e-08],[3.0105029e+02 3.5597931e+02 5.9604645e-08],[324.65976 349.98322 -12.95148],[333.57892  352.64398  -10.361184],[338.07593  354.51776   -6.907456],[343.88458    359.57697      0.86343205],[3.4054932e+02 3.5871503e+02 5.9604645e-08],[332.79193  357.0661    -5.180592],[328.44476  357.3659    -6.907456],[324.09766 357.6657   -8.63432],[325.072    371.79388   -7.770888],[324.39743  362.01282   -6.907456],[334.17853  361.33826   -3.453728],[337.73865   365.46057    -4.3171597],[337.3639    360.02667    -1.7268639],[341.86093    361.9004      -0.86343193],[329.83136  361.63806   -5.180592],[332.5296   369.09567   -6.044024],[341.4862   356.4665    -3.453728],[337.214     357.8531     -2.5902958]
[317.53946 351.2298  -12.95148],[317.53946 357.75052  -8.63432],[317.53946  361.01086   -6.907456],[317.53946  371.87872   -7.770888],[309.93198  349.0562   -11.224616],[303.41125  351.2298    -7.770888],[299.06412   353.40338    -4.3171597],[295.80377 356.66373   4.31716],[299.06412  356.66373    2.590296],[304.49805   356.66373    -2.5902958],[308.84518  356.66373   -5.180592],[313.19232  356.66373   -6.907456],[309.93198  370.79193   -6.907456],[312.10553  361.01086   -6.044024],[303.41125   358.8373     -1.7268639],[300.1509    363.18445    -1.7268639],[301.23767    357.75052      0.86343205],[296.89053   359.92407     1.7268641],[307.7584    359.92407    -4.3171597],[304.49805   367.53156    -4.3171597],[2.9689053e+02 3.5449017e+02 5.9604645e-08],[3.0232446e+02 3.5557697e+02 5.9604645e-08],[325.14697 350.143   -12.95148],[333.84125  352.3166   -10.361184],[338.18835  355.57697   -7.770888],[3.4470911e+02 3.5883731e+02 5.9604645e-08],[341.44873    358.8373      -0.86343193],[333.84125  357.75052   -5.180592],[329.4941   357.75052   -6.907456],[324.06018 357.75052  -8.63432],[325.14697  370.79193   -7.770888],[324.06018  361.01086   -6.907456],[334.92804   361.01086    -4.3171597],[338.18835  365.35803   -5.180592],[338.18835   359.92407    -2.5902958],[341.44873   362.09766    -1.7268639],[329.4941   361.01086   -6.044024],[332.75446  368.61835   -6.907456],[342.53552   356.66373    -4.3171597],[337.10156   357.75052    -2.5902958]
[317.53946  351.2298   -12.088048],[317.53946  357.75052   -7.770888],[317.53946  362.09766   -6.044024],[317.53946  372.9655    -6.907456],[309.93198  350.143    -11.224616],[303.41125  352.3166    -7.770888],[299.06412  353.40338   -3.453728],[294.71698  357.75052    5.180592],[297.97733  356.66373    3.453728],[304.49805   356.66373    -1.7268639],[307.7584    357.75052    -4.3171597],[312.10553  357.75052   -6.907456],[309.93198  371.87872   -6.044024],[312.10553  362.09766   -5.180592],[303.41125    359.92407     -0.86343193],[299.06412    364.27124     -0.86343193],[301.23767   358.8373      1.7268641],[296.89053  359.92407    2.590296],[306.6716   361.01086   -3.453728],[303.41125  368.61835   -3.453728],[295.80377    355.57697      0.86343205],[301.23767    356.66373      0.86343205],[325.14697  351.2298   -12.088048],[333.84125  353.40338  -10.361184],[338.18835  355.57697   -6.907456],[344.7091     359.92407      0.86343205],[3.4144873e+02 3.5883731e+02 5.9604645e-08],[333.84125   357.75052    -4.3171597],[329.4941   357.75052   -6.044024],[324.06018  357.75052   -7.770888],[325.14697  371.87872   -6.907456],[324.06018  362.09766   -6.044024],[334.92804  361.01086   -3.453728],[338.18835  365.35803   -3.453728],[338.18835   359.92407    -1.7268639],[341.44873    362.09766     -0.86343193],[329.4941   362.09766   -5.180592],[332.75446  369.70514   -6.044024],[342.53552  356.66373   -3.453728],[337.10156   357.75052    -1.7268639]
[317.53946  351.2298   -12.088048],[318.62625  357.75052   -7.770888],[318.62625  362.09766   -6.907456],[317.53946  371.87872   -6.907456],[311.01874  350.143    -11.224616],[303.41125  352.3166    -7.770888],[300.1509    353.40338    -4.3171597],[295.80377 357.75052   4.31716],[299.06412  356.66373    2.590296],[304.49805   356.66373    -2.5902958],[308.84518  357.75052   -5.180592],[313.19232  357.75052   -6.907456],[309.93198  370.79193   -6.044024],[313.19232  361.01086   -6.044024],[303.41125   358.8373     -1.7268639],[300.1509    364.27124    -1.7268639],[301.23767    357.75052      0.86343205],[296.89053   359.92407     1.7268641],[307.7584   359.92407   -3.453728],[304.49805   367.53156    -4.3171597],[296.89053    355.57697      0.86343205],[302.32446    356.66373      0.86343205],[325.14697  351.2298   -12.088048],[333.84125  353.40338  -10.361184],[338.18835  355.57697   -6.907456],[344.7091     359.92407      0.86343205],[341.44873    358.8373      -0.86343193],[333.84125  357.75052   -5.180592],[329.4941   358.8373    -6.907456],[324.06018  358.8373    -7.770888],[326.23373  371.87872   -7.770888],[325.14697  362.09766   -6.907456],[334.92804   361.01086    -4.3171597],[338.18835   365.35803    -4.3171597],[338.18835   359.92407    -1.7268639],[342.53552   362.09766    -1.7268639],[330.58087  361.01086   -5.180592],[332.75446  369.70514   -6.044024],[342.53552  357.75052   -3.453728],[338.18835   357.75052    -2.5902958]
[318.214    351.5197   -12.088048],[318.6637   358.04047   -7.770888],[317.9517   363.54932   -6.044024],[317.6144   374.49213   -6.044024],[310.4566   349.87082  -11.224616],[304.01086  351.4073    -7.770888],[299.8136   353.88068   -3.453728],[295.6913   357.44086    5.180592],[298.95166  357.216      3.453728],[305.47238   356.7663     -1.7268639],[308.80768   357.62823    -4.3171597],[313.15485  357.32843   -6.907456],[310.9438   372.76825   -5.180592],[312.4428   362.83728   -5.180592],[304.61047    360.1016      -0.86343193],[300.5631     364.74854     -0.86343193],[302.36194   359.16473     1.7268641],[298.08975  360.5513     2.590296],[307.94577   360.96353    -2.5902958],[304.1233   368.87085   -3.453728],[297.715      355.11737      0.86343205],[302.1371     355.90436      0.86343205],[325.8215   350.9951   -12.088048],[333.65387  353.73077   -9.497752],[338.22583  356.69135   -6.044024],[343.95953   360.6637      1.7268641],[340.62427    359.80182      0.86343205],[332.86688   358.1529     -4.3171597],[329.6065   358.37775   -6.044024],[324.1726   358.75247   -7.770888],[326.23373  372.80573   -6.044024],[324.47238  363.0996    -5.180592],[334.25348   362.42505    -2.5902958],[337.8136    366.54736    -2.5902958],[337.43884    361.1134      -0.86343193],[3.4193588e+02 3.6298718e+02 5.9604645e-08],[329.9063    362.72485    -4.3171597],[332.6795    371.26923    -4.3171597],[341.56116   357.55328    -2.5902958],[337.28894   358.93988    -1.7268639]
[319.713   351.2298  -12.95148],[319.713   357.75052  -8.63432],[319.713    362.09766   -7.770888],[319.713    371.87872   -7.770888],[312.10553  350.143    -12.088048],[304.49805 351.2298   -8.63432],[301.23767   353.40338    -4.3171597],[296.89053  357.75052    3.453728],[300.1509    356.66373     1.7268641],[305.58484  356.66373   -3.453728],[309.93198  356.66373   -5.180592],[314.2791   357.75052   -7.770888],[312.10553  370.79193   -7.770888],[314.2791   361.01086   -6.907456],[304.49805   358.8373     -2.5902958],[301.23767   363.18445    -2.5902958],[3.0232446e+02 3.5775052e+02 5.9604645e-08],[297.97733    359.92407      0.86343205],[308.84518   359.92407    -4.3171597],[305.58484  367.53156   -5.180592],[2.9797733e+02 3.5557697e+02 5.9604645e-08],[3.0341125e+02 3.5666373e+02 5.9604645e-08],[327.32053 350.143   -12.95148],[334.92804  353.40338  -10.361184],[339.27515  355.57697   -6.907456],[3.4579590e+02 3.5992407e+02 5.9604645e-08],[342.53552    358.8373      -0.86343193],[334.92804  357.75052   -5.180592],[330.58087  357.75052   -6.907456],[325.14697 357.75052  -8.63432],[327.32053 370.79193  -8.63432],[326.23373  362.09766   -6.907456],[336.01483   361.01086    -4.3171597],[339.27515  365.35803   -5.180592],[339.27515   359.92407    -2.5902958],[343.6223    362.09766    -1.7268639],[331.66766  361.01086   -6.044024],[333.84125  368.61835   -6.907456],[343.6223   357.75052   -3.453728],[339.27515   357.75052    -2.5902958]
[319.713   352.3166  -12.95148],[319.713   358.8373   -8.63432],[319.713    363.18445   -6.907456],[319.713    372.9655    -7.770888],[312.10553  350.143    -12.088048],[305.58484 352.3166   -8.63432],[301.23767   354.49017    -4.3171597],[296.89053 357.75052   4.31716],[300.1509   357.75052    2.590296],[306.6716    356.66373    -2.5902958],[309.93198  357.75052   -5.180592],[314.2791   357.75052   -7.770888],[312.10553  371.87872   -6.907456],[314.2791   362.09766   -6.044024],[305.58484   359.92407    -1.7268639],[301.23767   365.35803    -1.7268639],[303.41125    358.8373       0.86343205],[297.97733   361.01086     1.7268641],[308.84518   361.01086    -4.3171597],[305.58484   368.61835    -4.3171597],[2.9797733e+02 3.5557697e+02 5.9604645e-08],[3.0341125e+02 3.5666373e+02 5.9604645e-08],[327.32053 351.2298  -12.95148],[334.92804  353.40338  -10.361184],[339.27515  355.57697   -6.907456],[3.4579590e+02 3.5992407e+02 5.9604645e-08],[342.53552    359.92407     -0.86343193],[334.92804  358.8373    -5.180592],[330.58087  358.8373    -6.907456],[325.14697 358.8373   -8.63432],[327.32053  372.9655    -7.770888],[326.23373  363.18445   -6.907456],[336.01483   362.09766    -4.3171597],[340.36194   366.44476    -4.3171597],[339.27515   361.01086    -2.5902958],[343.6223    363.18445    -1.7268639],[331.66766  362.09766   -6.044024],[333.84125  369.70514   -6.044024],[343.6223   357.75052   -3.453728],[339.27515   358.8373     -2.5902958]
