0, 13, 14, 17, 37, 39, 40, 61, 78, 80, 81, 82, 84, 87, 88, 91, 95, 146, 178, 181, 185, 191, 267, 269, 270, 291, 308, 310, 311, 312, 314, 317, 318, 321, 324, 375, 402, 405, 409, 415
[329.76282  348.69873  -13.814912],[330.68097  356.98077  -10.361184],[330.08136  367.92358   -7.770888],[329.33188 381.60208  -8.63432],[320.26282 346.8062  -12.95148],[311.83087  350.46008   -9.497752],[306.20956  352.89597   -6.044024],[300.36343  359.43542    2.590296],[305.9098     358.36737      0.86343205],[312.89893   356.0064     -4.3171597],[318.37033  356.3062    -6.907456],[323.84174  356.60602   -9.497752],[319.83185  379.70956   -7.770888],[323.24213  367.54883   -6.907456],[312.44922   364.21353    -2.5902958],[306.678    369.38513   -3.453728],[3.0849557e+02 3.6125296e+02 5.9604645e-08],[3.0287427e+02 3.6368887e+02 5.9604645e-08],[316.4778   365.8062    -5.180592],[311.8496   375.1563    -5.180592],[303.32397   355.48175    -1.7268639],[310.08826   357.22437    -1.7268639],[339.41272  347.85553  -13.814912],[350.20563  351.19083  -11.224616],[355.45218  355.59418   -7.770888],[3.6328452e+02 3.6288315e+02 5.9604645e-08],[357.88806   361.2155     -1.7268639],[349.83087  358.0301    -6.044024],[344.3595  357.7303   -8.63432],[337.5202   357.35553   -9.497752],[338.98175 380.75885  -8.63432],[338.28845  368.3733    -7.770888],[350.74902   366.31213    -4.3171597],[354.55276  372.00842   -5.180592],[353.55966   365.09418    -2.5902958],[358.95612   366.76184    -2.5902958],[345.20267  367.3802    -6.044024],[347.41373  377.10504   -6.907456],[360.77368   358.6297     -4.3171597],[353.85947  359.6228    -3.453728]
[329.76282  348.69873  -13.814912],[330.68097  356.98077  -10.361184],[329.9315   370.6593    -6.907456],[329.18198  384.33777   -7.770888],[320.26282 346.8062  -12.95148],[310.53796  349.01727   -9.497752],[306.28452  351.52814   -6.044024],[300.43835  358.06757    2.590296],[304.54193   358.29242     1.7268641],[312.89893   356.0064     -4.3171597],[317.00247  356.23126   -6.907456],[322.47388  356.53107   -9.497752],[318.31412  382.37033   -6.907456],[321.79932  368.84174   -6.044024],[311.0064    365.5064     -2.5902958],[305.23523   370.678      -2.5902958],[3.0842062e+02 3.6262082e+02 5.9604645e-08],[301.5064     363.61392      0.86343205],[316.40286   367.17407    -4.3171597],[310.33185   377.81708    -4.3171597],[302.03107    354.03894     -0.86343193],[308.79535    355.78156     -0.86343193],[339.41272  347.85553  -13.814912],[350.20563  351.19083  -11.224616],[355.45218  355.59418   -7.770888],[3.6335947e+02 3.6151532e+02 5.9604645e-08],[357.88806    361.2155      -0.86343193],[348.463    357.95514   -6.044024],[344.3595  357.7303   -8.63432],[337.5202   357.35553  -10.361184],[338.83185  383.49457   -7.770888],[338.13858  371.109     -6.907456],[349.3062   367.60504   -3.453728],[355.8457    373.45117    -4.3171597],[353.55966   365.09418    -1.7268639],[358.88116   368.1297     -1.7268639],[343.7599   368.6731    -6.044024],[348.63168  379.9157    -6.044024],[360.84863   357.26184    -4.3171597],[353.93442  358.25494   -3.453728]
[330.67163 350.4655  -12.95148],[330.33435  358.6726    -9.497752],[329.82843  370.98328   -6.907456],[329.3225   383.29388   -6.907456],[321.1529   348.70416  -12.088048],[312.83334  351.1026    -9.497752],[307.2495   353.61343   -5.180592],[301.49707  360.22784    2.590296],[306.96844   360.4527      1.7268641],[313.92014   357.99805    -4.3171597],[318.02368  358.1667    -6.907456],[323.4951  358.39154  -8.63432],[319.80377  381.5326    -6.044024],[323.04538  369.33435   -6.044024],[312.21503   366.14893    -2.5902958],[306.51874   371.3955     -2.5902958],[3.0959174e+02 3.6330081e+02 5.9604645e-08],[304.0079     365.81165      0.86343205],[316.26233   367.68542    -4.3171597],[311.76532   377.09174    -4.3171597],[304.4014     356.2367      -0.86343193],[311.18442    357.88562     -0.86343193],[338.87872 350.80276 -12.95148],[348.34125  353.93195  -10.361184],[353.644    358.26038   -6.907456],[3.6162622e+02 3.6406906e+02 5.9604645e-08],[356.15485    363.8442      -0.86343193],[348.06018  360.77124   -6.044024],[342.58878  360.5464    -7.770888],[337.17358  358.95367   -9.497752],[338.95367  382.31955   -6.907456],[336.72388  369.89648   -6.907456],[349.14697  367.6667    -3.453728],[354.3935    373.36295    -4.3171597],[353.30673   366.46747    -1.7268639],[358.6657    369.42804    -1.7268639],[343.61932  368.8097    -5.180592],[347.2732   379.92114   -6.044024],[359.0592   359.8531    -3.453728],[352.16376   360.93988    -2.5902958]
[331.80524  356.70862  -12.088048],[331.80524 364.9157   -8.63432],[331.80524  371.75494   -6.907456],[330.43738  384.0656    -6.907456],[322.2303   355.34076  -12.088048],[314.0232  358.07645  -8.63432],[308.5518   359.4443    -5.180592],[303.08038  364.9157     2.590296],[307.18393   364.9157      1.7268641],[315.39105  363.54785   -3.453728],[319.49457  364.9157    -6.044024],[324.966    364.9157    -7.770888],[322.2303   382.69775   -6.907456],[324.966    370.38712   -6.044024],[314.0232    367.65143    -2.5902958],[308.5518    373.1228     -2.5902958],[3.1128748e+02 3.6628357e+02 5.9604645e-08],[3.0581610e+02 3.6901926e+02 5.9604645e-08],[318.12674   369.01926    -4.3171597],[314.0232   378.5942    -5.180592],[305.8161     362.18        -0.86343193],[311.28748    363.54785     -0.86343193],[340.01233  356.70862  -12.088048],[349.58728  359.4443    -9.497752],[355.05872  363.54785   -6.907456],[361.89795    369.01926      0.86343205],[357.79437    367.65143     -0.86343193],[349.58728   366.28357    -4.3171597],[344.1159   366.28357   -6.907456],[338.6445   366.28357   -7.770888],[340.01233  384.0656    -6.907456],[338.6445   371.75494   -6.044024],[350.95514  370.38712   -3.453728],[355.05872   375.85852    -4.3171597],[353.69086   369.01926    -1.7268639],[359.16223    373.1228      -0.86343193],[345.48376  370.38712   -5.180592],[348.21945  381.3299    -6.044024],[359.16223  366.28357   -3.453728],[353.69086   366.28357    -2.5902958]
[332.58282  358.93494  -12.088048],[332.24554  366.69232   -7.770888],[332.02072  371.8639    -6.044024],[331.5148   383.5       -6.907456],[323.58875  357.24854  -11.224616],[315.71893  359.49707   -7.770888],[310.49115   360.56512    -4.3171597],[305.09467  365.51184    3.453728],[309.0296   364.38757    2.590296],[315.49408   364.66864    -2.5902958],[320.60947  366.1864    -5.180592],[325.78107  366.41125   -6.907456],[322.52072  381.81363   -6.044024],[325.61243  370.28998   -5.180592],[315.38165   367.25446    -1.7268639],[309.92902   373.49408    -1.7268639],[311.55917    365.7929       0.86343205],[306.27515   368.15387     1.7268641],[319.20416  368.716     -3.453728],[314.87573   378.89056    -4.3171597],[3.0650000e+02 3.6298227e+02 5.9604645e-08],[3.1290829e+02 3.6455621e+02 5.9604645e-08],[341.68933  358.03552  -12.088048],[350.62726  361.0148    -9.497752],[355.6864   363.82544   -6.044024],[363.21893   369.33435     1.7268641],[3.5810355e+02 3.6781659e+02 5.9604645e-08],[350.3462    367.4793     -4.3171597],[345.17456  367.25446   -6.044024],[338.71008  366.9734    -6.907456],[340.6213   382.6006    -6.907456],[339.83432  370.9083    -6.044024],[351.5266   370.12134   -3.453728],[355.18048  375.46155   -3.453728],[355.46155    368.99707     -0.86343193],[3.5922781e+02 3.7175150e+02 5.9604645e-08],[346.29883   371.18936    -4.3171597],[348.49115  380.35208   -5.180592],[360.74554   366.6361     -2.5902958],[354.22485   367.64795    -1.7268639]
[333.0232   360.3457   -12.088048],[332.5735   368.1031    -7.770888],[333.34174  377.22833   -6.044024],[332.59222  390.15735   -6.044024],[324.04785  358.52814  -12.088048],[314.84763 360.58926  -8.63432],[309.52612   362.87524    -4.3171597],[302.76184 367.67212   4.31716],[307.9334   367.97192    2.590296],[315.84073   365.83582    -2.5902958],[320.93738  367.42853   -5.180592],[326.10898  367.72833   -7.770888],[322.32397  388.26483   -5.180592],[325.65927  375.48572   -5.180592],[314.17307    372.22537     -0.86343193],[308.6267     378.39008     -0.86343193],[311.66223   370.7826      1.7268641],[305.04782   372.9936      1.7268641],[319.2697   373.81805   -3.453728],[314.79144  383.9364    -3.453728],[3.0557248e+02 3.6394330e+02 5.9604645e-08],[3.1196204e+02 3.6561096e+02 5.9604645e-08],[342.14844  359.57742  -12.088048],[352.34174  362.76282   -9.497752],[358.6563   365.7234    -5.180592],[366.1139   371.3447     2.590296],[361.01727   369.752       1.7268641],[352.04193  367.93445   -3.453728],[346.79538  368.92755   -6.044024],[340.33087  368.5528    -7.770888],[343.01038  389.46402   -6.044024],[341.09912  377.67804   -5.180592],[352.96008   374.47388    -1.7268639],[357.83185   379.94528    -1.7268639],[3.5691370e+02 3.7340585e+02 5.9604645e-08],[362.01038    374.99854      0.86343205],[347.71353  375.46698   -3.453728],[350.9926    386.03503    -4.3171597],[362.46005   367.24115    -1.7268639],[357.2135     368.23425     -0.86343193]
[329.76282  348.69873  -14.678344],[329.3131   356.90582  -10.361184],[328.41373  373.32004   -6.907456],[327.6642   386.99854   -6.907456],[320.26282  346.8062   -13.814912],[310.53796  349.01727  -10.361184],[304.9167   351.4532    -6.044024],[299.07053  357.9926     2.590296],[303.17407    358.21747      0.86343205],[311.53107  355.93146   -5.180592],[317.00247  356.23126   -7.770888],[322.47388  356.53107   -9.497752],[316.87134  383.6632    -6.907456],[321.6494   371.57742   -6.044024],[309.5636    366.79932    -2.5902958],[303.79242   371.97092    -2.5902958],[3.0697781e+02 3.6391373e+02 5.9604645e-08],[300.06363    364.9068       0.86343205],[314.8851    369.83484    -4.3171597],[308.88907   379.10995    -4.3171597],[300.6632    353.964      -1.7268639],[307.42752   355.7066     -1.7268639],[339.41272  347.85553  -13.814912],[350.20563  351.19083  -11.224616],[355.45218  355.59418   -6.907456],[363.28452    362.88315      0.86343205],[3.5781311e+02 3.6258334e+02 5.9604645e-08],[348.463    357.95514   -6.044024],[344.3595  357.7303   -8.63432],[337.5202   357.35553  -10.361184],[338.7569   384.86243   -6.907456],[336.69577  372.4019    -6.907456],[349.23126  368.9729    -3.453728],[355.77075  374.81903   -3.453728],[353.4847     366.46204     -0.86343193],[358.8062     369.49756     -0.86343193],[343.61     371.4088    -5.180592],[348.55673  381.2835    -5.180592],[360.77368  358.6297    -3.453728],[353.85947   359.6228     -2.5902958]
[333.8664   344.92358  -15.541776],[333.4167   353.13068  -12.088048],[332.44232 370.91272  -8.63432],[331.6928  384.59125  -8.63432],[322.99854  342.95612  -14.678344],[313.19873  346.53503  -11.224616],[307.57742  348.97092   -7.770888],[300.28848    356.80325      0.86343205],[3.0575989e+02 3.5710306e+02 5.9604645e-08],[314.19183  353.44922   -6.044024],[319.73816  352.38116   -9.497752],[325.2096   352.68097  -11.224616],[320.82495  382.62378   -7.770888],[324.23523  370.463     -7.770888],[312.1494   365.68494   -3.453728],[306.3782    370.8565     -4.3171597],[309.5636     362.79932     -0.86343193],[302.6494     363.79242     -0.86343193],[317.54587  367.35257   -6.044024],[311.47485  377.99557   -6.044024],[303.24902  352.8496    -3.453728],[310.0133   354.59222   -3.453728],[343.5163   344.08038  -14.678344],[354.30917  347.41568  -12.088048],[359.55573  351.81903   -7.770888],[3.6594525e+02 3.6040088e+02 5.9604645e-08],[361.8417     360.17603     -0.86343193],[352.49164  355.54785   -6.907456],[347.09518  353.8802    -9.497752],[341.62378  353.58038  -11.224616],[342.71057 383.823    -8.63432],[340.6494   371.36243   -7.770888],[353.1849    367.93347    -4.3171597],[358.3565    373.70465    -4.3171597],[357.43835   365.4226     -1.7268639],[362.8348    367.09027    -1.7268639],[347.63858  369.00146   -6.044024],[352.51038  380.24408   -6.044024],[363.43442  356.14746   -3.453728],[356.52023  357.14056   -3.453728]
[335.9088   347.23718  -13.814912],[335.9088   356.81213  -10.361184],[334.54095  373.22635   -6.907456],[334.54095  386.90485   -7.770888],[326.33386  345.86932  -13.814912],[316.7589   348.60504  -10.361184],[309.91965  352.70862   -6.907456],[304.44824   359.54785     1.7268641],[3.0855179e+02 3.5954785e+02 5.9604645e-08],[316.7589   355.4443    -5.180592],[322.2303  355.4443   -8.63432],[327.7017   355.4443   -10.361184],[323.59814  384.16916   -6.907456],[327.7017   371.85852   -6.907456],[315.39105   366.38712    -2.5902958],[309.91965  371.85852   -3.453728],[312.65533    363.65143     -0.86343193],[305.8161     365.01926     -0.86343193],[320.86243  369.1228    -5.180592],[315.39105  380.0656    -5.180592],[305.8161    355.4443     -2.5902958],[312.65533   356.81213    -2.5902958],[345.48376  347.23718  -13.814912],[355.05872  351.34076  -11.224616],[360.5301   354.07645   -6.907456],[367.36932    362.28357      0.86343205],[3.6189795e+02 3.6228357e+02 5.9604645e-08],[353.69086  358.18      -6.044024],[349.58728 356.81213  -8.63432],[342.74805  356.81213  -10.361184],[345.48376  385.537     -6.907456],[342.74805  371.85852   -6.907456],[355.05872  369.1228    -3.453728],[360.5301   374.5942    -3.453728],[357.79437    366.38712     -0.86343193],[364.63364    367.75494     -0.86343193],[349.58728  370.49066   -5.180592],[353.69086  381.43347   -5.180592],[364.63364   358.18       -2.5902958],[357.79437   358.18       -2.5902958]
[335.9088   347.23718  -14.678344],[335.9088   355.4443   -11.224616],[334.54095 370.49066  -8.63432],[334.54095 382.8013   -8.63432],[326.33386  345.86932  -13.814912],[316.7589   348.60504  -11.224616],[311.28748  351.34076   -7.770888],[305.8161     359.54785      0.86343205],[309.91965    359.54785     -0.86343193],[318.12674  355.4443    -6.044024],[322.2303  355.4443   -8.63432],[329.06955  355.4443   -10.361184],[324.966   381.43347  -8.63432],[327.7017   369.1228    -7.770888],[316.7589    365.01926    -4.3171597],[311.28748   370.49066    -4.3171597],[314.0232    362.28357    -1.7268639],[307.18393   365.01926    -1.7268639],[322.2303   366.38712   -6.044024],[316.7589   377.3299    -6.907456],[307.18393  355.4443    -3.453728],[314.0232   356.81213   -3.453728],[344.1159   345.86932  -13.814912],[355.05872  349.9729   -12.088048],[359.16223 354.07645  -8.63432],[366.00146    362.28357     -0.86343193],[361.89795   360.9157     -1.7268639],[353.69086  358.18      -6.907456],[348.21945  356.81213   -9.497752],[342.74805  356.81213  -11.224616],[344.1159  382.8013   -8.63432],[342.74805  369.1228    -7.770888],[355.05872   367.75494    -4.3171597],[359.16223  373.22635   -5.180592],[357.79437   365.01926    -2.5902958],[363.26578   367.75494    -2.5902958],[349.58728  369.1228    -6.044024],[353.69086  378.69775   -6.907456],[363.26578   358.18       -4.3171597],[357.79437   358.18       -4.3171597]
[334.76923  348.37082  -13.814912],[334.76923  358.33926  -10.361184],[334.76923  366.88367   -7.770888],[333.34518 379.70023  -8.63432],[326.22485 346.94675 -12.95148],[317.68048  351.21893  -10.361184],[311.98425  354.06708   -6.907456],[3.0771204e+02 3.6118738e+02 5.9604645e-08],[311.98425    359.76334     -0.86343193],[319.10455  358.33926   -6.044024],[323.37674  356.91522   -7.770888],[329.073    356.91522   -9.497752],[324.8008   378.27615   -7.770888],[327.64893  365.4596    -7.770888],[317.68048   364.03552    -4.3171597],[311.98425  369.73178   -5.180592],[314.83234   362.61145    -2.5902958],[309.1361    364.03552    -2.5902958],[321.9527   364.03552   -6.044024],[317.68048  375.42804   -6.907456],[309.1361   356.91522   -3.453728],[316.2564   358.33926   -3.453728],[343.3136  348.37082 -12.95148],[353.28207  352.643    -11.224616],[357.55426  356.91522   -7.770888],[363.2505     364.03552     -0.86343193],[358.97833   362.61145    -1.7268639],[351.858    359.76334   -6.044024],[347.58582  358.33926   -7.770888],[341.8896   358.33926   -9.497752],[343.3136  379.70023  -8.63432],[341.8896   366.88367   -7.770888],[351.858    365.4596    -5.180592],[357.55426  371.15585   -5.180592],[356.1302   364.03552   -3.453728],[360.40237   366.88367    -2.5902958],[347.58582  365.4596    -6.044024],[351.858    376.8521    -6.907456],[361.82645   359.76334    -4.3171597],[354.70612   359.76334    -4.3171597]
[337.74506  353.252    -13.814912],[337.29535  361.4591   -10.361184],[336.77072  371.03406   -7.770888],[336.0212  384.71252  -8.63432],[328.24506 351.3595  -12.95148],[318.52023  353.57053  -10.361184],[314.19183  357.44922   -6.907456],[308.34567    363.98868      0.86343205],[3.1252417e+02 3.6284567e+02 5.9604645e-08],[319.51334  360.48474   -5.180592],[324.98474  360.78455   -7.770888],[330.45612  361.08435   -9.497752],[326.5212   382.82004   -7.770888],[329.9315   370.6593    -7.770888],[319.13858   367.32397    -4.3171597],[313.29242   373.8634     -4.3171597],[316.4778    365.8062     -1.7268639],[309.48865   368.16718    -1.7268639],[323.16718  368.9167    -6.044024],[318.46402  379.6346    -6.044024],[309.93835   359.96008    -2.5902958],[316.70267   361.70267    -2.5902958],[346.02713  352.33383  -13.814912],[355.45218  355.59418  -11.224616],[360.69873  359.99756   -7.770888],[3.6716321e+02 3.6721155e+02 5.9604645e-08],[361.76675    365.54388     -0.86343193],[353.70956  362.3585    -6.044024],[349.60602  362.13364   -7.770888],[344.13464  361.83383   -9.497752],[345.67114  383.86932   -7.770888],[343.61     371.4088    -7.770888],[354.70267   369.2727     -4.3171597],[359.87427  375.04388   -5.180592],[358.88116   368.1297     -2.5902958],[364.20267   371.16522    -1.7268639],[350.52417  370.4157    -6.044024],[352.73523  380.14056   -6.907456],[364.65237  362.9581    -3.453728],[357.73816  363.95117   -3.453728]
[337.74506  353.252    -13.814912],[337.29535  361.4591    -9.497752],[336.54587  375.13757   -6.907456],[335.79636  388.8161    -6.907456],[328.24506 351.3595  -12.95148],[318.52023  353.57053  -10.361184],[312.82397  357.37427   -6.907456],[306.9778    363.91373     1.7268641],[3.1115631e+02 3.6277072e+02 5.9604645e-08],[319.51334  360.48474   -5.180592],[324.98474  360.78455   -7.770888],[330.45612  361.08435   -9.497752],[324.92853  386.84863   -6.907456],[328.41373  373.32004   -6.044024],[317.62082   369.98474    -2.5902958],[311.8496   375.1563    -3.453728],[315.035      367.09912     -0.86343193],[308.12082    368.09222     -0.86343193],[323.01727  371.65237   -5.180592],[316.9463   382.29538   -5.180592],[308.57053   359.88513    -2.5902958],[315.3348    361.62772    -2.5902958],[346.02713 352.33383 -12.95148],[355.45218  355.59418  -10.361184],[360.69873  359.99756   -6.907456],[367.1632    367.21155     1.7268641],[3.6169180e+02 3.6691174e+02 5.9604645e-08],[353.6346   363.72632   -5.180592],[349.60602  362.13364   -7.770888],[344.13464  361.83383   -9.497752],[345.4463   387.9729    -6.907456],[343.46008  374.14447   -6.044024],[354.55276   372.00842    -2.5902958],[359.72437   377.7796     -2.5902958],[358.8062     369.49756     -0.86343193],[3.6412772e+02 3.7253308e+02 5.9604645e-08],[350.3743    373.15137    -4.3171597],[353.87823  384.31903   -5.180592],[364.65237   362.9581     -2.5902958],[357.73816   363.95117    -1.7268639]
[335.41766 354.63464 -12.95148],[335.08038 362.50446  -8.63432],[334.51825  375.62082   -6.044024],[333.95612  388.73718   -5.180592],[326.29242  352.9295   -12.088048],[317.05475  353.84766   -9.497752],[311.69577  356.24606   -5.180592],[306.16815  362.5794     3.453728],[310.1031    362.74805     1.7268641],[318.08533  360.46204   -3.453728],[323.33188  360.6869    -6.044024],[328.57843 360.91174  -8.63432],[323.57544  385.6642    -5.180592],[326.70465  373.97192   -5.180592],[316.4364    368.27567    -1.7268639],[310.90878   374.609      -1.7268639],[313.86932    366.85162      0.86343205],[307.25494    367.88217      0.86343205],[321.57053  371.12378   -3.453728],[315.87427  381.39203   -3.453728],[307.64844    358.7007      -0.86343193],[314.1504     360.2934      -0.86343193],[344.65533  353.7165   -12.088048],[353.66815  358.04486   -9.497752],[358.80228  360.893     -6.044024],[366.39102  367.78848    2.590296],[361.14447   367.56363     1.7268641],[352.07544   364.54688    -4.3171597],[348.19675  363.0666    -6.907456],[341.63855 362.78552  -8.63432],[343.1938   387.81903   -5.180592],[342.44427  374.64645   -5.180592],[353.0498    372.4729     -1.7268639],[359.38318   378.0005     -1.7268639],[3.5709714e+02 3.7001825e+02 5.9604645e-08],[362.23126    372.8664       0.86343205],[349.05872  373.6159    -3.453728],[352.5439   384.27762   -3.453728],[363.9364    363.74115    -1.7268639],[357.322      364.77173     -0.86343193]
[335.427    358.1706   -12.088048],[334.9773   366.04047   -6.907456],[334.60257  372.59863   -5.180592],[335.1647   385.78998   -5.180592],[326.3205   356.33435  -11.224616],[318.30078  358.50787   -7.770888],[312.90436   360.83136    -4.3171597],[307.43292 364.4665    4.31716],[311.36786  364.69135    3.453728],[319.31262   363.8294     -1.7268639],[323.17258   365.3659     -4.3171597],[329.73077  365.74066   -6.044024],[324.74655   383.87872    -4.3171597],[328.11932   370.91223    -4.3171597],[317.70117    369.00098     -0.86343193],[312.15485    373.94775     -0.86343193],[315.2278    366.22784     1.7268641],[308.5197   368.47632    2.590296],[321.56116   370.53748    -2.5902958],[317.10156   379.49408    -2.5902958],[3.0889447e+02 3.6191815e+02 5.9604645e-08],[315.37772    363.60455      0.86343205],[344.6834   357.38364  -11.224616],[353.71503 360.53156  -8.63432],[358.81165  363.45465   -5.180592],[366.4566   367.83926    3.453728],[361.21002   367.53946     1.7268641],[353.41522   365.77814    -2.5902958],[348.0937   366.78995   -5.180592],[342.84714  366.49017   -6.907456],[344.4211   385.00296   -5.180592],[342.4724   373.04834   -5.180592],[354.42703   371.0996     -1.7268639],[359.37378   376.64597    -1.7268639],[3.5843689e+02 3.7001282e+02 5.9604645e-08],[362.29684    371.54932      0.86343205],[349.10553  372.11145   -3.453728],[352.5158   381.51776   -3.453728],[363.98322    365.0661      -0.86343193],[3.5735010e+02 3.6600299e+02 5.9604645e-08]
[335.80573  358.89746  -12.088048],[335.46844  367.10455   -7.770888],[335.13116  375.31165   -5.180592],[334.56906  388.99017   -6.044024],[326.287    357.1361   -11.224616],[318.02368 358.1667   -8.63432],[312.43985   360.67755    -4.3171597],[306.7436   365.92407    3.453728],[310.84717  366.0927     2.590296],[319.11047   365.06213    -2.5902958],[323.21402  365.23077   -5.180592],[328.68542  365.45563   -6.907456],[325.05032  387.22882   -5.180592],[328.29193  375.03058   -5.180592],[317.51776   370.47736    -1.7268639],[311.82153   375.72388    -1.7268639],[314.8383     368.99707      0.86343205],[307.9428    370.08386     1.7268641],[321.5651   372.01385   -3.453728],[317.01184  382.78796   -3.453728],[3.0822388e+02 3.6324460e+02 5.9604645e-08],[3.1500693e+02 3.6489349e+02 5.9604645e-08],[345.4369   357.9231   -12.088048],[354.8994   361.0523    -9.497752],[360.25836  364.01285   -5.180592],[366.8728   369.76532    2.590296],[362.76923    369.59668      0.86343205],[353.25052  367.83533   -3.453728],[349.14697  367.6667    -6.044024],[342.3077   367.38562   -7.770888],[344.20023  388.0158    -5.180592],[343.33826  375.64893   -5.180592],[354.3935    373.36295    -1.7268639],[359.64      379.0592     -1.7268639],[3.5855328e+02 3.7216376e+02 5.9604645e-08],[363.91223    375.1243       0.86343205],[348.8659   374.50595   -3.453728],[352.51978   385.61737    -4.3171597],[364.2495    366.91718    -1.7268639],[358.72192    368.06018     -0.86343193]
[334.5503  356.10553 -12.95148],[334.213   364.31262  -8.63432],[333.7071   376.6233    -6.044024],[333.2012   388.93396   -6.044024],[325.03156  354.3442   -12.088048],[315.34418  356.6864    -9.497752],[309.76038  359.19727   -5.180592],[304.0079   365.81165    3.453728],[309.53552   364.66864     1.7268641],[316.43097  363.58188   -3.453728],[321.90237  363.80673   -6.044024],[327.37378 364.0316   -8.63432],[322.3146   387.1164    -6.044024],[325.5562   374.91815   -5.180592],[314.78207   370.36493    -1.7268639],[309.0296    376.9793     -1.7268639],[312.1026     368.88464      0.86343205],[306.57495    370.02765      0.86343205],[320.14105  373.3255    -3.453728],[314.27615   382.67554    -4.3171597],[306.91223    361.82056     -0.86343193],[313.69528    363.46945     -0.86343193],[342.75742 356.4428  -12.95148],[353.5878   359.62823  -10.361184],[358.94678  362.58878   -6.044024],[365.50494   369.7091      1.7268641],[360.08972    368.1164       0.86343205],[351.9389    366.41125    -4.3171597],[347.89154  364.87476   -6.907456],[341.05228 364.5937   -8.63432],[342.83237  387.9596    -6.044024],[340.6026   375.5365    -6.044024],[353.02567   373.30673    -2.5902958],[358.27222   379.003      -2.5902958],[357.18542    372.10754     -0.86343193],[3.6254437e+02 3.7506808e+02 5.9604645e-08],[347.49805   374.44974    -4.3171597],[351.15192   385.56116    -4.3171597],[362.93787   365.4931     -2.5902958],[356.04242   366.5799     -1.7268639]
[333.5202  353.31903 -12.95148],[333.5202   361.97583   -9.497752],[333.5202   377.84668   -6.044024],[333.5202   390.83185   -5.180592],[324.8634   351.87622  -12.088048],[316.2066   354.76184   -9.497752],[310.4354   357.64743   -5.180592],[304.66418  364.86145    2.590296],[310.4354    364.86145     1.7268641],[317.6494    361.97583    -4.3171597],[321.97778  361.97583   -6.907456],[327.74902 361.97583  -8.63432],[323.4206   389.38907   -5.180592],[326.3062   376.40387   -5.180592],[316.2066    372.07544    -1.7268639],[310.4354    377.84668    -1.7268639],[3.1332101e+02 3.6918985e+02 5.9604645e-08],[306.107      370.63263      0.86343205],[320.53503  374.96106   -3.453728],[314.7638   385.06067   -3.453728],[307.5498    360.53302    -1.7268639],[313.321      361.97583     -0.86343193],[343.6198   353.31903  -12.088048],[353.71942  356.20462  -10.361184],[358.04782  360.53302   -6.044024],[365.26184   367.74704     1.7268641],[3.5949063e+02 3.6774704e+02 5.9604645e-08],[352.27664  363.41864   -5.180592],[346.50543  363.41864   -6.907456],[340.73422 363.41864  -8.63432],[343.6198   390.83185   -5.180592],[342.177    377.84668   -5.180592],[352.27664   373.51825    -2.5902958],[358.04782   379.28946    -2.5902958],[356.60504    372.07544     -0.86343193],[3.6237622e+02 3.7351825e+02 5.9604645e-08],[347.94824   376.40387    -4.3171597],[352.27664  386.50348   -3.453728],[362.37622   363.41864    -2.5902958],[355.16223   364.86145    -1.7268639]
[333.07004  358.78503  -12.088048],[332.73276  366.99213   -7.770888],[332.3393   376.56708   -5.180592],[331.83337   388.87775    -4.3171597],[323.5513   357.02368  -11.224616],[315.28796  358.05426   -7.770888],[309.70416   360.56512    -4.3171597],[304.0079  365.81165   4.31716],[308.11145  365.9803     2.590296],[316.37476   364.9497     -2.5902958],[320.47833  365.11835   -5.180592],[325.9497   365.3432    -6.907456],[320.94675   387.06018    -4.3171597],[325.5562    374.91815    -4.3171597],[314.78207    370.36493     -0.86343193],[309.08582    375.61145     -0.86343193],[312.1026    368.88464     1.7268641],[306.57495   370.02765     1.7268641],[318.7732    373.2693     -2.5902958],[314.27615   382.67554    -2.5902958],[3.0548819e+02 3.6313217e+02 5.9604645e-08],[3.1227124e+02 3.6478107e+02 5.9604645e-08],[341.33334  357.75446  -11.224616],[350.7397  362.2515   -8.63432],[356.09863  365.21204   -5.180592],[362.713    370.96454    2.590296],[358.6657     369.42804      0.86343205],[350.51483  367.7229    -3.453728],[345.0434   367.49805   -5.180592],[339.57202  367.2732    -6.907456],[341.46454   387.90338    -4.3171597],[339.23474   375.4803     -4.3171597],[351.60162   374.61838    -1.7268639],[355.4803    380.25842    -1.7268639],[3.5444971e+02 3.7199512e+02 5.9604645e-08],[359.80865    374.95566      0.86343205],[346.07397  375.76135   -3.453728],[349.78406  385.50494   -3.453728],[360.14594   366.74854    -1.7268639],[354.61835    367.89154     -0.86343193]
